name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_fftt1
West University Drive,461,436794710,324,322,,50.71564166,2,40,,primary,3,"LINESTRING (-111.9435704 33.4218532, -111.9434546 33.4218599, -111.9433979 33.4218641, -111.9431659 33.4218786, -111.9430383 33.4219283)",auto,0,0.076073462
East Rio Salado Parkway,462,436795888,159,284,,70.17618578,3,35,,secondary,4,"LINESTRING (-111.9297937 33.4287965, -111.9301712 33.4288374, -111.9305333 33.4289205)",auto,0,0.120302033
East Rio Salado Parkway,463,436795889,274,416,,11.94333493,2,40,,secondary,4,"LINESTRING (-111.9179287 33.4291956, -111.9178 33.4291958)",auto,0,0.017915002
East Rio Salado Parkway,464,436795890,239,160,,83.85862688,5,35,,secondary,4,"LINESTRING (-111.9253831 33.4288338, -111.9261081 33.4288836, -111.9262837 33.4288957)",auto,0,0.143757646
East Rio Salado Parkway,465,436795891,241,240,,50.02980026,3,35,,secondary,4,"LINESTRING (-111.9279262 33.428948, -111.9279993 33.4289443, -111.9284571 33.4288722)",auto,0,0.085765372
East Rio Salado Parkway,466,436795892,238,37,,86.61719351,5,35,,secondary,4,"LINESTRING (-111.9272141 33.4288263, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9262821 33.4287845)",auto,0,0.148486617
East Rio Salado Parkway,467,436795893,160,241,,152.7363194,2,35,,secondary,4,"LINESTRING (-111.9262837 33.4288957, -111.9263202 33.4288977, -111.9264828 33.4289065, -111.9265235 33.4289081, -111.9275775 33.4289657, -111.9279262 33.428948)",auto,0,0.26183369
East Rio Salado Parkway,468,436795894,240,158,,79.42802288,5,35,,secondary,4,"LINESTRING (-111.9284571 33.4288722, -111.9287893 33.4288199, -111.9291202 33.4287907, -111.9291448 33.4287897, -111.9293051 33.4287835)",auto,0,0.136162325
East Rio Salado Parkway,469,436796010,57,242,,3.212095292,5,35,,secondary,4,"LINESTRING (-111.9301262 33.4287001, -111.9300918 33.4286969)",auto,0,0.005506449
East Rio Salado Parkway,470,436796011,243,244,,8.538426832,3,35,,secondary,4,"LINESTRING (-111.9332589 33.42946, -111.9333493 33.4294743)",auto,0,0.014637303
East Rio Salado Parkway,471,436796012,242,58,,73.1829622,5,35,,secondary,4,"LINESTRING (-111.9300918 33.4286969, -111.9297204 33.4286625, -111.9294436 33.4286569, -111.9293057 33.4286516)",auto,0,0.125456507
East Rio Salado Parkway,472,436796013,244,174,,62.02219957,5,35,,secondary,4,"LINESTRING (-111.9333493 33.4294743, -111.9334728 33.429491, -111.9336315 33.4295146, -111.933808 33.4295602, -111.9339783 33.4296433)",auto,0,0.106323771
East Rio Salado Parkway,473,436796014,58,238,,195.77463,2,35,,secondary,4,"LINESTRING (-111.9293057 33.4286516, -111.9291384 33.4286689, -111.9291239 33.4286704, -111.9286542 33.4287189, -111.9283645 33.4287643, -111.9279628 33.4288273, -111.9276704 33.4288391, -111.9275799 33.4288427, -111.9274308 33.428836, -111.9272141 33.4288263)",auto,0,0.335613651
East Rio Salado Parkway,474,436796183,247,246,,10.14692454,3,35,,secondary,4,"LINESTRING (-111.9346717 33.4298726, -111.9345889 33.429813)",auto,0,0.017394728
East Rio Salado Parkway,475,436796184,245,176,,78.46642044,3,35,,secondary,4,"LINESTRING (-111.9391291 33.4297717, -111.9398829 33.4296907, -111.9399677 33.4296814)",auto,0,0.134513864
East Rio Salado Parkway,476,436796185,246,172,,61.34925199,4,35,,secondary,4,"LINESTRING (-111.9345889 33.429813, -111.9344733 33.4297298, -111.9341567 33.4295308, -111.934056 33.4294897)",auto,0,0.105170146
East Rio Salado Parkway,477,436796187,172,70,,178.3371378,2,35,,secondary,4,"LINESTRING (-111.934056 33.4294897, -111.9337917 33.4293557, -111.9336814 33.4293249, -111.933562 33.4293, -111.933317 33.429274, -111.9328969 33.429272, -111.9326115 33.429263, -111.9321918 33.4292423)",auto,0,0.305720808
West Rio Salado Parkway,478,436796415,168,117,,12.14040273,2,39,,secondary,4,"LINESTRING (-111.9428674 33.4293722, -111.9428663 33.4293316, -111.9428606 33.4293011, -111.9428468 33.4292652)",auto,0,0.018677543
West Rio Salado Parkway,479,436796416,251,72,,11.32350765,3,39,,secondary,4,"LINESTRING (-111.9431442 33.4297815, -111.9430761 33.429697)",auto,0,0.017420781
West Rio Salado Parkway,480,436796417,250,249,,27.26508347,2,35,,secondary,4,"LINESTRING (-111.9417837 33.4295365, -111.9420775 33.4295382)",auto,0,0.046740143
West Rio Salado Parkway,481,436796418,248,38,,55.6910534,3,35,,secondary,4,"LINESTRING (-111.9406832 33.4295107, -111.9401777 33.429559, -111.9400872 33.4295692)",auto,0,0.095470377
West Rio Salado Parkway,482,436796419,175,173,,76.80674118,2,35,,secondary,4,"LINESTRING (-111.9400919 33.4296678, -111.9401871 33.4296574, -111.9409154 33.429599)",auto,0,0.131668699
West Rio Salado Parkway,483,436796419,173,250,,80.95364746,2,35,,secondary,4,"LINESTRING (-111.9409154 33.429599, -111.9412764 33.4295614, -111.9415022 33.4295422, -111.9417837 33.4295365)",auto,0,0.138777681
East Rio Salado Parkway,484,436797312,37,253,,432.4926615,2,35,,secondary,4,"LINESTRING (-111.9262821 33.4287845, -111.9262453 33.4287821, -111.9261046 33.4287728, -111.9259767 33.4287644, -111.9256534 33.4287431, -111.9255294 33.4287349, -111.9252596 33.4287222, -111.9248331 33.4287021, -111.9246782 33.4287075, -111.9246266 33.4287093, -111.9244999 33.4287216, -111.924373 33.4287458, -111.9240305 33.428849, -111.9239513 33.4288729, -111.9239233 33.4288837, -111.923123 33.4291905, -111.9228024 33.4292566, -111.9225407 33.4292718, -111.9220592 33.4292672, -111.9217497 33.4292597)",auto,0,0.741415991
East Rio Salado Parkway,485,436797314,161,239,,133.1469799,2,35,,secondary,4,"LINESTRING (-111.9239819 33.4289759, -111.9241099 33.428923, -111.9244454 33.4288354, -111.9247554 33.4288082, -111.9251236 33.428816, -111.9251959 33.428821, -111.9253831 33.4288338)",auto,0,0.228251965
East Rio Salado Parkway,486,436797317,253,146,,54.74312104,3,39,,secondary,4,"LINESTRING (-111.9217497 33.4292597, -111.9211598 33.4292573)",auto,0,0.084220186
East Rio Salado Parkway,487,436797318,252,274,,62.70537283,4,39,,secondary,4,"LINESTRING (-111.9186041 33.4292126, -111.9179287 33.4291956)",auto,0,0.096469804
East Rio Salado Parkway,488,436797320,417,165,,11.11898633,3,39,,secondary,4,"LINESTRING (-111.9178 33.4293355, -111.9179198 33.4293372)",auto,0,0.017106133
East Rio Salado Parkway,489,436797322,146,252,,237.2479495,2,39,,secondary,4,"LINESTRING (-111.9211598 33.4292573, -111.9192977 33.4292393, -111.9186041 33.4292126)",auto,0,0.364996845
South Rural Road,490,436942364,258,259,,17.54685643,3,35,,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)",auto,1,0.030080325
South Rural Road,491,436942364,259,258,,17.54685643,3,35,,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)",auto,1,0.030080325
South Rural Road,492,436942365,254,255,,96.96958002,3,39,,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.415557, -111.9263008 33.4159887, -111.9263014 33.416027, -111.926304 33.4162298, -111.9263066 33.4163725)",auto,1,0.149183969
South Rural Road,493,436942365,255,254,,96.96958002,3,39,,primary,3,"LINESTRING (-111.9263066 33.4163725, -111.926304 33.4162298, -111.9263014 33.416027, -111.9263008 33.4159887, -111.9262944 33.415557, -111.9262936 33.4155005)",auto,1,0.149183969
South Rural Road,494,436942366,37,160,,12.3657673,6,35,,primary,3,"LINESTRING (-111.9262821 33.4287845, -111.9262837 33.4288957)",auto,0,0.021198458
South Rural Road,495,436942367,256,257,,18.16928894,3,35,,primary,3,"LINESTRING (-111.9263004 33.4173778, -111.9263 33.4175412)",auto,1,0.031147352
South Rural Road,496,436942367,257,256,,18.16928894,3,35,,primary,3,"LINESTRING (-111.9263 33.4175412, -111.9263004 33.4173778)",auto,1,0.031147352
South Rural Road,497,436942369,34,256,,58.88146204,3,35,,primary,3,"LINESTRING (-111.9263074 33.4168484, -111.9263021 33.4169308, -111.9263015 33.4169397, -111.926301 33.4171287, -111.9263004 33.4173778)",auto,1,0.100939649
South Rural Road,498,436942369,256,34,,58.88146204,4,35,,primary,3,"LINESTRING (-111.9263004 33.4173778, -111.926301 33.4171287, -111.9263015 33.4169397, -111.9263021 33.4169308, -111.9263074 33.4168484)",auto,1,0.100939649
South Rural Road,499,436942370,157,278,,90.62901175,3,35,,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9263666 33.428055, -111.9263688 33.4275117)",auto,0,0.15536402
South Rural Road,500,436942371,263,151,,80.04115791,5,35,,primary,3,"LINESTRING (-111.9264012 33.4227473, -111.926408 33.4221502, -111.9264076 33.4220275)",auto,0,0.137213414
South Rural Road,501,436942372,259,35,,61.74761212,4,35,,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262914 33.419029, -111.9262905 33.4191375)",auto,1,0.105853049
South Rural Road,502,436942372,35,259,,61.74761212,3,35,,primary,3,"LINESTRING (-111.9262905 33.4191375, -111.9262914 33.419029, -111.9262944 33.4185822)",auto,1,0.105853049
South Rural Road,503,436942373,103,150,,5.83898031,3,35,,primary,3,"LINESTRING (-111.9262853 33.4202273, -111.9262866 33.4202798)",auto,1,0.010009681
South Rural Road,504,436942373,150,103,,5.83898031,3,35,,primary,3,"LINESTRING (-111.9262866 33.4202798, -111.9262853 33.4202273)",auto,1,0.010009681
South Rural Road,505,436942375,157,37,,51.9107033,7,35,,primary,3,"LINESTRING (-111.9262833 33.4283177, -111.9262793 33.4286766, -111.9262793 33.4286892, -111.9262821 33.4287845)",auto,0,0.088989777
South Rural Road,506,436942376,35,260,,45.42417054,3,35,,primary,3,"LINESTRING (-111.9262905 33.4191375, -111.9262896 33.419268, -111.9262895 33.4192802, -111.9262872 33.419546)",auto,1,0.077870007
South Rural Road,507,436942376,260,35,,45.42417054,3,35,,primary,3,"LINESTRING (-111.9262872 33.419546, -111.9262895 33.4192802, -111.9262896 33.419268, -111.9262905 33.4191375)",auto,1,0.077870007
South Rural Road,508,436942377,261,126,,61.30639732,4,35,,primary,3,"LINESTRING (-111.9263916 33.4208903, -111.9263891 33.4207332, -111.9263871 33.4206018, -111.9262885 33.4203522)",auto,0,0.105096681
North Scottsdale Road,509,436942378,266,75,,40.32107556,6,35,,primary,3,"LINESTRING (-111.9262931 33.4294787, -111.926289 33.4298413)",auto,0,0.069121844
South Rural Road,510,436942379,264,16,,33.6255008,4,35,,primary,3,"LINESTRING (-111.9262248 33.4242002, -111.926224 33.4244218, -111.9262237 33.4245026)",auto,0,0.057643716
South Rural Road,511,436942380,262,180,,50.41602689,5,35,,primary,3,"LINESTRING (-111.9262395 33.4214276, -111.9262402 33.4216218, -111.9262412 33.421881)",auto,0,0.086427475
South Rural Road,512,436942381,418,254,,55.65730092,3,39,,primary,3,"LINESTRING (-111.9262862 33.415, -111.9262895 33.4152234, -111.9262909 33.4153155, -111.9262927 33.4154363, -111.9262936 33.4155005)",auto,1,0.085626617
South Rural Road,513,436942381,254,418,,55.65730092,5,39,,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262927 33.4154363, -111.9262909 33.4153155, -111.9262895 33.4152234, -111.9262862 33.415)",auto,1,0.085626617
South Rural Road,514,436942382,255,34,,52.92741706,4,39,,primary,3,"LINESTRING (-111.9263066 33.4163725, -111.9263091 33.4165394, -111.9263118 33.4167396, -111.9263074 33.4168484)",auto,1,0.081426795
South Rural Road,515,436942382,34,255,,52.92741706,3,39,,primary,3,"LINESTRING (-111.9263074 33.4168484, -111.9263118 33.4167396, -111.9263091 33.4165394, -111.9263066 33.4163725)",auto,1,0.081426795
South Rural Road,516,436942383,265,156,,55.75362031,4,35,,primary,3,"LINESTRING (-111.926379 33.4250061, -111.9263807 33.424594, -111.9263814 33.4245047)",auto,0,0.095577635
South Rural Road,517,436942384,257,258,,98.20838785,3,35,,primary,3,"LINESTRING (-111.9263 33.4175412, -111.9262995 33.4177493, -111.9262994 33.4177845, -111.9262991 33.4178889, -111.9262985 33.4179757, -111.9262981 33.4180334, -111.9262955 33.4184244)",auto,1,0.168357236
South Rural Road,518,436942384,258,257,,98.20838785,3,35,,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262981 33.4180334, -111.9262985 33.4179757, -111.9262991 33.4178889, -111.9262994 33.4177845, -111.9262995 33.4177493, -111.9263 33.4175412)",auto,1,0.168357236
South Rural Road,519,436942385,179,261,,109.3806683,3,35,,primary,3,"LINESTRING (-111.926407 33.4218739, -111.9264024 33.4215813, -111.9263986 33.4213363, -111.9263916 33.4208903)",auto,0,0.187509717
South Rural Road,520,436942386,126,36,,69.88432712,3,35,,primary,3,"LINESTRING (-111.9262885 33.4203522, -111.9262331 33.420595, -111.9262379 33.4209763)",auto,0,0.119801704
South Rural Road,521,436942386,36,262,,50.18249214,3,35,,primary,3,"LINESTRING (-111.9262379 33.4209763, -111.9262382 33.4210663, -111.9262393 33.4213576, -111.9262395 33.4214276)",auto,0,0.086027129
South Rural Road,522,436942387,275,152,,89.72813253,3,35,,primary,3,"LINESTRING (-111.926243 33.4220288, -111.9262426 33.4220489, -111.9262405 33.4221644, -111.9262331 33.4228357)",auto,0,0.153819656
,523,439081931,154,96,,67.31461289,1,39,,primary,3,"LINESTRING (-111.9258887 33.4233401, -111.9260707 33.4234024, -111.9261044 33.4234305, -111.926124 33.4234469, -111.9261565 33.4235246, -111.9262262 33.4238148)",auto,0,0.103560943
East Rio Salado Parkway,524,458468177,197,57,,114.6578593,2,35,,secondary,4,"LINESTRING (-111.9312927 33.4290308, -111.930767 33.4288405, -111.9301262 33.4287001)",auto,0,0.19655633
South Rural Road,525,458486756,151,179,,17.07963913,3,35,,primary,3,"LINESTRING (-111.9264076 33.4220275, -111.9264076 33.4220156, -111.926407 33.4218739)",auto,0,0.029279381
South Rural Road,526,458486757,180,275,,16.43545916,5,35,,primary,3,"LINESTRING (-111.9262412 33.421881, -111.926243 33.4220288)",auto,0,0.028175073
,527,472037661,419,178,,20.28034353,1,39,,secondary,4,"LINESTRING (-111.9350646 33.4302, -111.9349285 33.4300573)",auto,0,0.031200529
South McAllister Avenue,528,472156131,55,298,,48.06965474,1,25,,tertiary,5,"LINESTRING (-111.9289415 33.4220194, -111.9289349 33.4219201, -111.9289333 33.4218962, -111.9289364 33.4215873)",auto,1,0.115367171
South McAllister Avenue,529,472156131,298,55,,48.06965474,3,25,,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289333 33.4218962, -111.9289349 33.4219201, -111.9289415 33.4220194)",auto,1,0.115367171
South Rural Road,530,472156132,150,126,,8.052443692,3,35,,primary,3,"LINESTRING (-111.9262866 33.4202798, -111.9262885 33.4203522)",auto,1,0.013804189
South Rural Road,531,472156132,126,150,,8.052443692,3,35,,primary,3,"LINESTRING (-111.9262885 33.4203522, -111.9262866 33.4202798)",auto,1,0.013804189
,532,478386471,79,270,,94.01120057,1,29,,residential,6,"LINESTRING (-111.9337028 33.4173518, -111.9334577 33.4173564, -111.9326901 33.4173693)",auto,1,0.194505932
,533,478386471,270,79,,94.01120057,1,29,,residential,6,"LINESTRING (-111.9326901 33.4173693, -111.9334577 33.4173564, -111.9337028 33.4173518)",auto,1,0.194505932
,534,478386472,270,271,,120.9464803,1,29,,residential,6,"LINESTRING (-111.9326901 33.4173693, -111.9324146 33.4173767, -111.9321368 33.4173666, -111.9319909 33.4173613, -111.9313904 33.4174105)",auto,1,0.250234097
,535,478386472,271,270,,120.9464803,1,29,,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9319909 33.4173613, -111.9321368 33.4173666, -111.9324146 33.4173767, -111.9326901 33.4173693)",auto,1,0.250234097
,536,478386472,271,272,,113.963685,1,29,,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9303256 33.4174289, -111.9302261 33.4174289, -111.9301745 33.4173982)",auto,1,0.235786934
,537,478386472,272,271,,113.963685,1,29,,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.9302261 33.4174289, -111.9303256 33.4174289, -111.9313904 33.4174105)",auto,1,0.235786934
,538,478386473,271,273,,106.1051326,1,29,,residential,6,"LINESTRING (-111.9313904 33.4174105, -111.9313979 33.4182575, -111.9313989 33.4183647)",auto,1,0.219527861
,539,478386473,273,271,,106.1051326,1,29,,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9313979 33.4182575, -111.9313904 33.4174105)",auto,1,0.219527861
,540,478386474,272,43,,147.9095764,1,29,,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.93016 33.4173668, -111.9301267 33.4166972, -111.9300852 33.4166556, -111.9300145 33.4166347, -111.9295947 33.4166347, -111.9295418 33.4166375, -111.9294043 33.4166443)",auto,1,0.306019813
,541,478386474,43,272,,147.9095764,1,29,,residential,6,"LINESTRING (-111.9294043 33.4166443, -111.9295418 33.4166375, -111.9295947 33.4166347, -111.9300145 33.4166347, -111.9300852 33.4166556, -111.9301267 33.4166972, -111.93016 33.4173668, -111.9301745 33.4173982)",auto,1,0.306019813
East Rio Salado Parkway,542,512813406,165,166,,160.2978329,2,39,,secondary,4,"LINESTRING (-111.9179198 33.4293372, -111.9196471 33.4293489)",auto,0,0.246612051
South Pier Drive,543,512813407,165,274,,15.76684849,1,29,,unclassified,11,"LINESTRING (-111.9179198 33.4293372, -111.9179287 33.4291956)",auto,1,0.032621066
South Pier Drive,544,512813407,274,165,,15.76684849,1,29,,unclassified,11,"LINESTRING (-111.9179287 33.4291956, -111.9179198 33.4293372)",auto,1,0.032621066
South Maple Avenue,545,521443954,277,276,,32.12502952,1,29,,residential,6,"LINESTRING (-111.9416982 33.4236367, -111.9414555 33.4238427)",auto,1,0.066465578
South Maple Avenue,546,521443954,276,277,,32.12502952,1,29,,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.9416982 33.4236367)",auto,1,0.066465578
East 7th Street,547,521443955,276,49,,157.7162422,1,25,,residential,6,"LINESTRING (-111.9414555 33.4238427, -111.940972 33.4234414, -111.9407266 33.423227, -111.9406769 33.4232097, -111.9400687 33.4231956)",auto,1,0.378518981
East 7th Street,548,521443955,49,276,,157.7162422,1,25,,residential,6,"LINESTRING (-111.9400687 33.4231956, -111.9406769 33.4232097, -111.9407266 33.423227, -111.940972 33.4234414, -111.9414555 33.4238427)",auto,1,0.378518981
South Packard Drive,549,524036967,58,158,,14.66671652,1,35,,unclassified,11,"LINESTRING (-111.9293057 33.4286516, -111.9293051 33.4287835)",auto,1,0.025142943
South Packard Drive,550,524036967,158,58,,14.66671652,1,35,,unclassified,11,"LINESTRING (-111.9293051 33.4287835, -111.9293057 33.4286516)",auto,1,0.025142943
South Rural Road,551,528165155,278,265,,278.6116162,3,35,,primary,3,"LINESTRING (-111.9263688 33.4275117, -111.926379 33.4250061)",auto,0,0.477619914
South Rural Road,552,528165156,279,157,,90.57344933,3,35,,primary,3,"LINESTRING (-111.9262149 33.4275095, -111.9262129 33.4280488, -111.9262833 33.4283177)",auto,0,0.15526877
West Rio Salado Parkway,553,528199780,359,169,,29.01146891,2,30,,secondary,4,"LINESTRING (-111.942523 33.429252, -111.9425136 33.4292961, -111.9425089 33.4293247, -111.9425183 33.4293769, -111.9425491 33.4294253, -111.942581 33.4294516, -111.9426236 33.4294744)",auto,0,0.058022938
South Ash Avenue,554,528199781,32,163,,79.61005112,3,30,,tertiary,5,"LINESTRING (-111.942465 33.4284426, -111.9424284 33.4285095, -111.9424485 33.4287099, -111.9424579 33.4288621, -111.9424747 33.4289326, -111.9425102 33.4290188, -111.9425387 33.4290915, -111.9425485 33.4291402)",auto,0,0.159220102
